"data/densbest.lbl","Britt, D.T., Yeomans, D., Housen, K., and Consolmagno, G., Asteroid Densities Best Estimates. EAR-A-5-DDR-ASTEROID-DENSITIES-V1.1:DENSBEST_TAB. NASA Planetary Data System, 2002.","ASTEROID","ASTEROID","densbest.tab","DENSBEST_TAB","1966-01-01","2001-12-31","PUBLIT","Published Literature","COMPIL","Compilation","BRITTETAL2002"
"data/density.lbl ","Britt, D.T., Yeomans, D., Housen, K., and Consolmagno, G., Asteroid Densities Compilation. EAR-A-5-DDR-ASTEROID-DENSITIES-V1.1:DENSITY_TAB. NASA Planetary Data System, 2002.    ","ASTEROID","ASTEROID","density.tab ","DENSITY_TAB ","1966-01-01","2001-12-31","PUBLIT","Published Literature","COMPIL","Compilation","BRITTETAL2002"
"data/densrefs.lbl","Britt, D.T., Yeomans, D., Housen, K., and Consolmagno, G., Asteroid Densities References. EAR-A-5-DDR-ASTEROID-DENSITIES-V1.1:DENSREFS_TAB. NASA Planetary Data System, 2002.    ","ASTEROID","ASTEROID","densrefs.tab","DENSREFS_TAB","1966-01-01","2001-12-31","PUBLIT","Published Literature","COMPIL","Compilation","BRITTETAL2002"
